,0
93,spectrograms/stop/587f3271_nohash_0.png
94,spectrograms/no/cab100c9_nohash_1.png
95,spectrograms/left/022cd682_nohash_1.png
96,spectrograms/stop/ad63d93c_nohash_0.png
97,spectrograms/left/50ed8a7b_nohash_0.png
98,spectrograms/down/8843b25f_nohash_0.png
99,spectrograms/go/53d5b86f_nohash_0.png
100,spectrograms/up/b5d1e505_nohash_2.png
101,spectrograms/on/f17be97f_nohash_1.png
102,spectrograms/right/d55aa56c_nohash_0.png
103,spectrograms/go/dbb40d24_nohash_1.png
104,spectrograms/off/0ab3b47d_nohash_1.png
105,spectrograms/up/3903b558_nohash_1.png
106,spectrograms/left/ad63d93c_nohash_2.png
107,spectrograms/right/0e17f595_nohash_0.png
108,spectrograms/no/f2dd248e_nohash_1.png
109,spectrograms/on/0e17f595_nohash_0.png
110,spectrograms/stop/f0ae7203_nohash_0.png
111,spectrograms/off/b7016c27_nohash_1.png
112,spectrograms/stop/56eb74ae_nohash_4.png
113,spectrograms/up/1816b768_nohash_1.png
114,spectrograms/left/53d5b86f_nohash_0.png
115,spectrograms/up/cd85758f_nohash_3.png
116,spectrograms/on/fa446c16_nohash_1.png
117,spectrograms/go/b433332a_nohash_1.png
118,spectrograms/no/53d5b86f_nohash_0.png
119,spectrograms/left/1b4c9b89_nohash_3.png
120,spectrograms/stop/4abefdf5_nohash_1.png
121,spectrograms/off/b7016c27_nohash_0.png
122,spectrograms/no/c6389ab0_nohash_0.png
123,spectrograms/right/50ed8a7b_nohash_0.png
124,spectrograms/down/f17be97f_nohash_1.png
125,spectrograms/yes/6f2f57c1_nohash_0.png
126,spectrograms/go/eee9b9e2_nohash_0.png
127,spectrograms/right/48bfde8e_nohash_1.png
128,spectrograms/yes/41285056_nohash_3.png
129,spectrograms/off/3b853f44_nohash_0.png
130,spectrograms/no/c22d3f18_nohash_2.png
131,spectrograms/yes/b97c9f77_nohash_1.png
132,spectrograms/go/5e3dde6b_nohash_4.png
133,spectrograms/go/2ce7534c_nohash_0.png
134,spectrograms/yes/66774579_nohash_0.png
135,spectrograms/on/d874a786_nohash_1.png
136,spectrograms/down/794cdfc5_nohash_1.png
137,spectrograms/up/c842b5e4_nohash_2.png
138,spectrograms/left/4845bb10_nohash_0.png
139,spectrograms/stop/cc592808_nohash_0.png
140,spectrograms/on/b97c9f77_nohash_1.png
141,spectrograms/up/52bfbce8_nohash_1.png
142,spectrograms/off/105e72bb_nohash_0.png
143,spectrograms/right/dbb40d24_nohash_3.png
144,spectrograms/left/3f2b358d_nohash_0.png
145,spectrograms/right/c6ee87a7_nohash_0.png
146,spectrograms/down/1bc45db9_nohash_0.png
147,spectrograms/off/c50225fa_nohash_0.png
148,spectrograms/go/d8d12371_nohash_0.png
149,spectrograms/down/7195ffa6_nohash_2.png
150,spectrograms/on/27b9a84f_nohash_0.png
151,spectrograms/no/5fadb538_nohash_2.png
152,spectrograms/up/e41a903b_nohash_0.png
153,spectrograms/on/6c0f6493_nohash_1.png
154,spectrograms/down/a6d586b7_nohash_1.png
155,spectrograms/left/b11a05d2_nohash_0.png
156,spectrograms/left/5fadb538_nohash_0.png
157,spectrograms/up/9a7c1f83_nohash_1.png
158,spectrograms/on/bfbd0e6b_nohash_0.png
159,spectrograms/go/b737ee80_nohash_2.png
160,spectrograms/left/dca2797e_nohash_1.png
161,spectrograms/up/9e2ce5e3_nohash_2.png
162,spectrograms/off/653a48f5_nohash_1.png
163,spectrograms/up/8b775397_nohash_0.png
164,spectrograms/up/a8cf01bc_nohash_0.png
165,spectrograms/off/099d52ad_nohash_1.png
166,spectrograms/no/8523766b_nohash_0.png
167,spectrograms/left/a6d586b7_nohash_0.png
168,spectrograms/right/563aa4e6_nohash_4.png
169,spectrograms/up/22aa3665_nohash_1.png
170,spectrograms/go/16db1582_nohash_0.png
171,spectrograms/off/7fd25f7c_nohash_1.png
172,spectrograms/up/50033893_nohash_2.png
173,spectrograms/right/bfbd0e6b_nohash_0.png
174,spectrograms/go/0487ba9b_nohash_0.png
175,spectrograms/off/5fadb538_nohash_2.png
176,spectrograms/no/66cff190_nohash_0.png
177,spectrograms/right/56eb74ae_nohash_4.png
178,spectrograms/right/e54a0f16_nohash_2.png
179,spectrograms/up/439c84f4_nohash_3.png
180,spectrograms/off/3b853f44_nohash_1.png
181,spectrograms/up/471a0925_nohash_2.png
182,spectrograms/down/db43cd03_nohash_0.png
183,spectrograms/stop/54d9ccb5_nohash_1.png
184,spectrograms/yes/41285056_nohash_4.png
185,spectrograms/stop/b49caed3_nohash_4.png
186,spectrograms/go/52e228e9_nohash_0.png
187,spectrograms/down/8523766b_nohash_0.png
188,spectrograms/yes/6a27a9bf_nohash_1.png
189,spectrograms/left/2a89ad5c_nohash_0.png
190,spectrograms/right/ec21c46b_nohash_1.png
191,spectrograms/stop/a6d586b7_nohash_4.png
192,spectrograms/go/026290a7_nohash_1.png
193,spectrograms/right/f17be97f_nohash_2.png
194,spectrograms/off/2a89ad5c_nohash_0.png
195,spectrograms/go/563aa4e6_nohash_3.png
196,spectrograms/up/94de6a6a_nohash_4.png
197,spectrograms/right/85834399_nohash_0.png
198,spectrograms/yes/dbb40d24_nohash_3.png
199,spectrograms/right/23ad12d8_nohash_0.png
200,spectrograms/right/2c6d3924_nohash_0.png
201,spectrograms/left/29b81b73_nohash_0.png
202,spectrograms/down/2c6d3924_nohash_0.png
203,spectrograms/yes/f34e6f44_nohash_2.png
204,spectrograms/off/6c0f6493_nohash_0.png
205,spectrograms/on/1a9afd33_nohash_0.png
206,spectrograms/on/6021f08b_nohash_0.png
207,spectrograms/go/171b56dc_nohash_1.png
208,spectrograms/go/471a0925_nohash_1.png
209,spectrograms/stop/f5e5e8b0_nohash_0.png
210,spectrograms/left/9a7c1f83_nohash_1.png
211,spectrograms/go/096456f9_nohash_1.png
212,spectrograms/go/fa446c16_nohash_0.png
213,spectrograms/stop/ae927455_nohash_0.png
214,spectrograms/right/26b28ea7_nohash_1.png
215,spectrograms/up/653a48f5_nohash_0.png
216,spectrograms/go/c22d3f18_nohash_2.png
217,spectrograms/go/b83c1acf_nohash_1.png
218,spectrograms/off/24ad3ebe_nohash_0.png
219,spectrograms/yes/c013fe4d_nohash_0.png
220,spectrograms/off/096456f9_nohash_0.png
221,spectrograms/go/fc94edb0_nohash_1.png
222,spectrograms/down/d107dc42_nohash_0.png
223,spectrograms/stop/66cff190_nohash_1.png
224,spectrograms/on/9db2bfe9_nohash_0.png
225,spectrograms/up/7195ffa6_nohash_0.png
226,spectrograms/off/bdee441c_nohash_0.png
227,spectrograms/on/6f689791_nohash_0.png
228,spectrograms/left/5f814c23_nohash_0.png
229,spectrograms/right/5f814c23_nohash_2.png
230,spectrograms/up/439c84f4_nohash_4.png
231,spectrograms/down/3e2ba5f7_nohash_0.png
232,spectrograms/no/7c1d8533_nohash_3.png
233,spectrograms/stop/90804775_nohash_1.png
234,spectrograms/right/1aed7c6d_nohash_2.png
235,spectrograms/down/b1426003_nohash_0.png
236,spectrograms/off/964e8cfd_nohash_1.png
237,spectrograms/go/6d818f6c_nohash_0.png
238,spectrograms/go/86402da1_nohash_1.png
239,spectrograms/go/ad63d93c_nohash_1.png
240,spectrograms/left/eee9b9e2_nohash_0.png
241,spectrograms/no/d197e3ae_nohash_3.png
242,spectrograms/go/6071a214_nohash_0.png
243,spectrograms/yes/dbb40d24_nohash_0.png
244,spectrograms/right/9d171fee_nohash_0.png
245,spectrograms/up/c099668c_nohash_0.png
246,spectrograms/right/3903b558_nohash_1.png
247,spectrograms/down/541120c7_nohash_0.png
248,spectrograms/stop/099d52ad_nohash_0.png
249,spectrograms/off/258f4559_nohash_1.png
250,spectrograms/yes/6f2f57c1_nohash_2.png
251,spectrograms/right/ad63d93c_nohash_3.png
252,spectrograms/off/16db1582_nohash_0.png
253,spectrograms/right/b433332a_nohash_0.png
254,spectrograms/stop/0e17f595_nohash_1.png
255,spectrograms/right/439c84f4_nohash_0.png
256,spectrograms/no/5f449e17_nohash_0.png
257,spectrograms/left/c0e0f834_nohash_0.png
258,spectrograms/no/e1469561_nohash_4.png
259,spectrograms/on/3c165869_nohash_1.png
260,spectrograms/stop/c4e1f6e0_nohash_0.png
261,spectrograms/down/cd85758f_nohash_4.png
262,spectrograms/off/f17be97f_nohash_3.png
263,spectrograms/off/2796ac50_nohash_0.png
264,spectrograms/no/20d3f11f_nohash_0.png
265,spectrograms/down/ab7b5acd_nohash_3.png
266,spectrograms/on/50f55535_nohash_0.png
267,spectrograms/up/b49caed3_nohash_0.png
268,spectrograms/off/97f4c236_nohash_4.png
269,spectrograms/go/da7689f1_nohash_1.png
270,spectrograms/right/c6ee87a7_nohash_2.png
271,spectrograms/right/b5d1e505_nohash_0.png
272,spectrograms/left/5c8af87a_nohash_1.png
273,spectrograms/up/692a88e6_nohash_2.png
274,spectrograms/on/f5496439_nohash_0.png
275,spectrograms/yes/099d52ad_nohash_2.png
276,spectrograms/right/7c1d8533_nohash_3.png
277,spectrograms/off/9e2ce5e3_nohash_1.png
278,spectrograms/on/1f653d27_nohash_1.png
279,spectrograms/up/1fe4c891_nohash_0.png
280,spectrograms/right/1aed7c6d_nohash_0.png
281,spectrograms/yes/e54a0f16_nohash_3.png
282,spectrograms/yes/b83c1acf_nohash_4.png
283,spectrograms/stop/fd32732a_nohash_0.png
284,spectrograms/right/eee9b9e2_nohash_0.png
285,spectrograms/down/6f689791_nohash_2.png
286,spectrograms/down/16db1582_nohash_0.png
287,spectrograms/yes/c256377f_nohash_0.png
288,spectrograms/go/8335f893_nohash_0.png
289,spectrograms/stop/2643992f_nohash_0.png
290,spectrograms/on/439c84f4_nohash_1.png
291,spectrograms/yes/ad63d93c_nohash_2.png
292,spectrograms/stop/1f653d27_nohash_0.png
293,spectrograms/yes/fc94edb0_nohash_1.png
294,spectrograms/no/989a2213_nohash_0.png
295,spectrograms/left/099d52ad_nohash_4.png
296,spectrograms/no/16db1582_nohash_0.png
297,spectrograms/yes/f264e0df_nohash_0.png
298,spectrograms/go/b41a92a3_nohash_1.png
299,spectrograms/go/7192fddc_nohash_1.png
300,spectrograms/on/f264e0df_nohash_0.png
301,spectrograms/left/7c1d8533_nohash_5.png
302,spectrograms/off/d55aa56c_nohash_0.png
303,spectrograms/off/4a0e2c16_nohash_0.png
304,spectrograms/down/6d0ad764_nohash_0.png
305,spectrograms/down/67c7fecb_nohash_1.png
306,spectrograms/left/2ce7534c_nohash_1.png
307,spectrograms/stop/6f2f57c1_nohash_0.png
308,spectrograms/up/84d1e469_nohash_0.png
309,spectrograms/up/56eb74ae_nohash_4.png
310,spectrograms/yes/4290ca61_nohash_1.png
311,spectrograms/no/7c1d8533_nohash_4.png
312,spectrograms/yes/e54a0f16_nohash_4.png
313,spectrograms/yes/264f471d_nohash_3.png
314,spectrograms/no/cab100c9_nohash_0.png
315,spectrograms/go/6f5b4d3d_nohash_0.png
316,spectrograms/up/b6ebe225_nohash_1.png
317,spectrograms/on/dd086776_nohash_0.png
318,spectrograms/no/57cb3575_nohash_0.png
319,spectrograms/no/f17be97f_nohash_0.png
320,spectrograms/stop/6c0f6493_nohash_2.png
321,spectrograms/up/3f2b358d_nohash_2.png
322,spectrograms/no/471a0925_nohash_2.png
323,spectrograms/stop/d874a786_nohash_0.png
324,spectrograms/up/0d53e045_nohash_1.png
325,spectrograms/no/56eb74ae_nohash_1.png
326,spectrograms/left/096456f9_nohash_0.png
327,spectrograms/off/a6d586b7_nohash_3.png
328,spectrograms/no/8523766b_nohash_1.png
329,spectrograms/no/1657c9fa_nohash_0.png
330,spectrograms/down/c099668c_nohash_0.png
331,spectrograms/left/e41a903b_nohash_0.png
332,spectrograms/up/43fc47a7_nohash_1.png
333,spectrograms/stop/22aa3665_nohash_0.png
334,spectrograms/on/c6ee87a7_nohash_4.png
335,spectrograms/stop/099d52ad_nohash_1.png
336,spectrograms/up/c5e3817f_nohash_0.png
337,spectrograms/up/d874a786_nohash_0.png
338,spectrograms/down/c842b5e4_nohash_0.png
339,spectrograms/on/bc196f81_nohash_0.png
340,spectrograms/left/264f471d_nohash_2.png
341,spectrograms/off/aa48c94a_nohash_0.png
342,spectrograms/left/e8c3c5ca_nohash_1.png
343,spectrograms/stop/1a9afd33_nohash_0.png
344,spectrograms/on/daf230ac_nohash_0.png
345,spectrograms/go/6021f08b_nohash_1.png
346,spectrograms/on/52e228e9_nohash_1.png
347,spectrograms/off/7eee5973_nohash_1.png
348,spectrograms/right/62ff07ef_nohash_0.png
349,spectrograms/yes/5b1db3ee_nohash_0.png
350,spectrograms/stop/bc196f81_nohash_0.png
351,spectrograms/go/f17be97f_nohash_0.png
352,spectrograms/off/f9ebdba0_nohash_0.png
353,spectrograms/stop/439c84f4_nohash_0.png
354,spectrograms/up/fd32732a_nohash_0.png
355,spectrograms/right/ffb86d3c_nohash_0.png
356,spectrograms/no/10f2bb12_nohash_0.png
357,spectrograms/up/3ff840aa_nohash_1.png
358,spectrograms/stop/a6d586b7_nohash_0.png
359,spectrograms/stop/171b56dc_nohash_0.png
360,spectrograms/go/41285056_nohash_0.png
361,spectrograms/no/964e8cfd_nohash_4.png
362,spectrograms/down/a1533da4_nohash_0.png
363,spectrograms/up/e6db3894_nohash_0.png
364,spectrograms/no/9db2bfe9_nohash_2.png
365,spectrograms/stop/97ae8b25_nohash_0.png
366,spectrograms/off/2aa787cf_nohash_1.png
367,spectrograms/up/b00dff7e_nohash_0.png
368,spectrograms/go/9a69672b_nohash_3.png
369,spectrograms/up/23ad12d8_nohash_0.png
370,spectrograms/down/794cdfc5_nohash_0.png
371,spectrograms/on/ccea893d_nohash_0.png
372,spectrograms/on/1657c9fa_nohash_0.png
373,spectrograms/no/c4cfbe43_nohash_0.png
374,spectrograms/down/ad63d93c_nohash_3.png
375,spectrograms/on/cd85758f_nohash_4.png
376,spectrograms/no/6b81fead_nohash_0.png
377,spectrograms/yes/364c0853_nohash_0.png
378,spectrograms/on/692a88e6_nohash_1.png
379,spectrograms/right/4620dc14_nohash_1.png
380,spectrograms/no/d9ae8983_nohash_1.png
381,spectrograms/down/1b4c9b89_nohash_3.png
382,spectrograms/on/422d3197_nohash_0.png
383,spectrograms/up/9db2bfe9_nohash_0.png
384,spectrograms/go/10f2bb12_nohash_0.png
385,spectrograms/yes/50ed8a7b_nohash_2.png
386,spectrograms/no/9a7c1f83_nohash_2.png
387,spectrograms/stop/439c84f4_nohash_3.png
388,spectrograms/up/f6af2457_nohash_0.png
389,spectrograms/no/962f27eb_nohash_1.png
390,spectrograms/yes/c4cfbe43_nohash_0.png
391,spectrograms/off/c50225fa_nohash_3.png
392,spectrograms/left/9cde5de8_nohash_2.png
393,spectrograms/no/7257420c_nohash_0.png
394,spectrograms/down/439c84f4_nohash_2.png
395,spectrograms/down/c22d3f18_nohash_0.png
396,spectrograms/off/3bdf05d3_nohash_3.png
397,spectrograms/left/171b56dc_nohash_0.png
398,spectrograms/stop/1b4c9b89_nohash_1.png
399,spectrograms/on/6c0f6493_nohash_2.png
400,spectrograms/on/471a0925_nohash_2.png
401,spectrograms/yes/5fadb538_nohash_3.png
402,spectrograms/stop/91223b83_nohash_0.png
403,spectrograms/no/28ef2a01_nohash_0.png
404,spectrograms/go/dbb40d24_nohash_4.png
405,spectrograms/off/e71b4ce6_nohash_1.png
406,spectrograms/go/f34e6f44_nohash_0.png
407,spectrograms/yes/d1a4fb3f_nohash_0.png
408,spectrograms/down/9d32f10a_nohash_0.png
409,spectrograms/on/c24d96eb_nohash_0.png
410,spectrograms/left/1a9afd33_nohash_0.png
411,spectrograms/off/a60a09cf_nohash_0.png
412,spectrograms/up/6d0ad764_nohash_0.png
413,spectrograms/no/9a7c1f83_nohash_4.png
414,spectrograms/down/e14a99a5_nohash_0.png
415,spectrograms/down/bc196f81_nohash_1.png
416,spectrograms/yes/a4e8a997_nohash_0.png
417,spectrograms/stop/0ab3b47d_nohash_0.png
418,spectrograms/down/6f2f57c1_nohash_0.png
419,spectrograms/on/fc94edb0_nohash_0.png
420,spectrograms/go/c6ee87a7_nohash_1.png
421,spectrograms/go/d874a786_nohash_0.png
422,spectrograms/off/ad63d93c_nohash_1.png
423,spectrograms/no/c6ee87a7_nohash_4.png
424,spectrograms/go/a6d586b7_nohash_1.png
425,spectrograms/off/80c45ed6_nohash_0.png
426,spectrograms/down/cc6bae0d_nohash_0.png
427,spectrograms/right/eee9b9e2_nohash_3.png
428,spectrograms/left/3e2ba5f7_nohash_0.png
429,spectrograms/yes/dc2222d7_nohash_1.png
430,spectrograms/up/7c1d8533_nohash_4.png
431,spectrograms/no/d57febf0_nohash_0.png
432,spectrograms/right/16db1582_nohash_2.png
433,spectrograms/left/3ff840aa_nohash_0.png
434,spectrograms/left/db9d52d2_nohash_0.png
435,spectrograms/no/bca56796_nohash_1.png
436,spectrograms/stop/563aa4e6_nohash_3.png
437,spectrograms/no/881583a6_nohash_2.png
438,spectrograms/yes/dc2222d7_nohash_2.png
439,spectrograms/down/b41a92a3_nohash_0.png
440,spectrograms/left/6c0f6493_nohash_1.png
441,spectrograms/off/97f4c236_nohash_0.png
442,spectrograms/up/ec21c46b_nohash_1.png
443,spectrograms/up/e63b69c5_nohash_0.png
444,spectrograms/up/798f702a_nohash_0.png
445,spectrograms/on/ec21c46b_nohash_0.png
446,spectrograms/go/4abefdf5_nohash_0.png
447,spectrograms/go/ad63d93c_nohash_2.png
448,spectrograms/off/ad63d93c_nohash_4.png
449,spectrograms/down/d197e3ae_nohash_2.png
450,spectrograms/on/d197e3ae_nohash_4.png
451,spectrograms/up/b737ee80_nohash_1.png
452,spectrograms/off/7c1d8533_nohash_4.png
453,spectrograms/no/b97c9f77_nohash_0.png
454,spectrograms/stop/eee9b9e2_nohash_0.png
455,spectrograms/left/61bcb275_nohash_1.png
456,spectrograms/off/ec21c46b_nohash_0.png
457,spectrograms/no/538e1856_nohash_0.png
458,spectrograms/on/27c30960_nohash_0.png
459,spectrograms/stop/90804775_nohash_2.png
460,spectrograms/yes/82b99576_nohash_1.png
461,spectrograms/left/c6389ab0_nohash_0.png
462,spectrograms/up/dbb40d24_nohash_0.png
463,spectrograms/on/964e8cfd_nohash_1.png
464,spectrograms/up/2fa39636_nohash_1.png
465,spectrograms/go/bfbd0e6b_nohash_0.png
466,spectrograms/on/7c1d8533_nohash_2.png
467,spectrograms/no/b1426003_nohash_0.png
468,spectrograms/left/9190045a_nohash_0.png
469,spectrograms/down/f264e0df_nohash_1.png
470,spectrograms/up/563aa4e6_nohash_3.png
471,spectrograms/go/a1533da4_nohash_0.png
472,spectrograms/on/563aa4e6_nohash_1.png
473,spectrograms/go/fc94edb0_nohash_0.png
474,spectrograms/right/b7016c27_nohash_1.png
475,spectrograms/right/dbaf8fc6_nohash_1.png
476,spectrograms/go/48bfde8e_nohash_0.png
477,spectrograms/stop/eb0857c0_nohash_1.png
478,spectrograms/down/d57febf0_nohash_0.png
479,spectrograms/yes/f5496439_nohash_1.png
480,spectrograms/go/f297e878_nohash_0.png
481,spectrograms/yes/42beb5eb_nohash_1.png
482,spectrograms/down/80c45ed6_nohash_1.png
483,spectrograms/off/dca2797e_nohash_4.png
484,spectrograms/go/b1f8326d_nohash_2.png
485,spectrograms/up/52bfbce8_nohash_0.png
486,spectrograms/go/fce96bac_nohash_0.png
487,spectrograms/down/264f471d_nohash_3.png
488,spectrograms/go/dca2797e_nohash_0.png
489,spectrograms/off/c842b5e4_nohash_0.png
490,spectrograms/no/563aa4e6_nohash_4.png
491,spectrograms/on/a8e25ebb_nohash_0.png
492,spectrograms/down/0ea0e2f4_nohash_0.png
493,spectrograms/on/52e228e9_nohash_0.png
494,spectrograms/stop/5fadb538_nohash_4.png
495,spectrograms/on/dbb40d24_nohash_1.png
496,spectrograms/down/264f471d_nohash_1.png
497,spectrograms/go/e54a0f16_nohash_2.png
498,spectrograms/up/7192fddc_nohash_1.png
499,spectrograms/go/6071a214_nohash_2.png
500,spectrograms/right/e1469561_nohash_3.png
501,spectrograms/on/1b4c9b89_nohash_1.png
502,spectrograms/left/cfde27ba_nohash_0.png
503,spectrograms/go/1bc45db9_nohash_1.png
504,spectrograms/right/ad63d93c_nohash_4.png
505,spectrograms/down/dca2797e_nohash_2.png
506,spectrograms/go/3f2b358d_nohash_0.png
507,spectrograms/right/16db1582_nohash_1.png
508,spectrograms/off/3efef882_nohash_0.png
509,spectrograms/right/1942abd7_nohash_1.png
510,spectrograms/up/264f471d_nohash_1.png
511,spectrograms/left/aa233654_nohash_0.png
512,spectrograms/no/0ab3b47d_nohash_0.png
513,spectrograms/up/135c6841_nohash_2.png
514,spectrograms/no/dd086776_nohash_0.png
515,spectrograms/left/264f471d_nohash_1.png
516,spectrograms/right/fd32732a_nohash_0.png
517,spectrograms/down/9db2bfe9_nohash_2.png
518,spectrograms/stop/8335f893_nohash_0.png
519,spectrograms/off/44c201dd_nohash_0.png
520,spectrograms/no/50f55535_nohash_1.png
521,spectrograms/down/0ab3b47d_nohash_1.png
522,spectrograms/yes/50f55535_nohash_1.png
523,spectrograms/right/ad63d93c_nohash_2.png
524,spectrograms/right/4a0e2c16_nohash_0.png
525,spectrograms/right/c22d3f18_nohash_3.png
526,spectrograms/yes/c099668c_nohash_1.png
527,spectrograms/off/258f4559_nohash_0.png
528,spectrograms/down/7c1d8533_nohash_0.png
529,spectrograms/stop/7c1d8533_nohash_0.png
530,spectrograms/stop/7add4c5f_nohash_1.png
531,spectrograms/go/ec74a8a5_nohash_1.png
532,spectrograms/on/dbb40d24_nohash_4.png
533,spectrograms/right/27b9a84f_nohash_0.png
534,spectrograms/go/3aa6f4e2_nohash_1.png
535,spectrograms/yes/f0ae7203_nohash_0.png
536,spectrograms/down/c099668c_nohash_1.png
537,spectrograms/left/fa7895de_nohash_0.png
538,spectrograms/on/dc2222d7_nohash_0.png
539,spectrograms/on/bb31b82b_nohash_0.png
540,spectrograms/off/b49caed3_nohash_4.png
541,spectrograms/off/b17f5ba0_nohash_1.png
542,spectrograms/no/ec21c46b_nohash_0.png
543,spectrograms/down/1cb788bc_nohash_0.png
544,spectrograms/off/bdee441c_nohash_1.png
545,spectrograms/up/db4cf12f_nohash_0.png
546,spectrograms/down/dbaf8fc6_nohash_0.png
547,spectrograms/on/dbb40d24_nohash_2.png
548,spectrograms/left/e54a0f16_nohash_3.png
549,spectrograms/right/bdee441c_nohash_3.png
550,spectrograms/stop/e63b69c5_nohash_1.png
551,spectrograms/right/f5e5e8b0_nohash_0.png
552,spectrograms/off/099d52ad_nohash_3.png
553,spectrograms/down/099d52ad_nohash_1.png
554,spectrograms/right/f17be97f_nohash_0.png
555,spectrograms/no/0e17f595_nohash_0.png
556,spectrograms/down/964e8cfd_nohash_1.png
557,spectrograms/down/105e72bb_nohash_1.png
558,spectrograms/on/c50225fa_nohash_0.png
559,spectrograms/go/ccea893d_nohash_1.png
560,spectrograms/down/b2e2773a_nohash_0.png
561,spectrograms/on/ad63d93c_nohash_4.png
562,spectrograms/down/5e3dde6b_nohash_0.png
563,spectrograms/down/6c0f6493_nohash_1.png
564,spectrograms/yes/a7dd45cf_nohash_0.png
565,spectrograms/left/591d32f3_nohash_3.png
